,LABEL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
56,RIGHT,36.34,27.68,19.0,13.39,14.9,22.08,28.45,29.79,25.57,17.24,8.77,1.35,-6.03,-10.24,-15.92,-29.94,-33.66,-11.95,11.23,14.4,9.28,7.25,6.96,22.42,75.44,150.27,198.58,189.29,128.85,46.17,-27.71,-80.1,-119.74,-151.73,-166.22,-158.51,-140.64,-125.88,-113.98,-101.52,-92.65,-89.23,-89.44,-90.09,-82.28,-64.72,-50.93,-47.5,-45.16,-43.19
57,RIGHT,78.38,79.59,74.29,67.28,62.42,60.31,60.64,57.33,45.74,34.35,33.47,40.71,48.0,46.73,31.88,15.81,13.91,20.17,21.09,17.14,18.38,23.54,21.99,31.23,85.67,172.47,235.04,237.34,185.94,107.23,25.84,-39.78,-79.54,-100.12,-114.41,-123.06,-122.52,-120.21,-125.18,-131.47,-128.16,-116.12,-100.29,-86.07,-79.71,-78.37,-74.09,-67.12,-63.12,-63.24
58,RIGHT,74.83,62.58,63.32,67.71,63.02,50.67,44.95,49.07,47.3,33.5,20.72,18.25,21.61,20.79,12.53,7.72,12.41,16.02,11.38,1.03,-10.72,-17.23,-12.51,14.51,75.86,157.09,217.88,224.87,173.87,90.19,8.82,-49.88,-86.28,-110.09,-126.34,-135.8,-140.89,-141.32,-134.75,-127.64,-127.37,-129.58,-128.99,-126.17,-119.39,-109.37,-100.77,-92.86,-76.96,-50.58
59,RIGHT,95.84,95.43,96.88,95.99,95.45,92.51,79.34,59.1,44.76,40.56,43.53,56.62,74.31,78.28,63.21,40.34,20.0,7.11,2.23,2.3,4.08,4.07,6.97,35.0,100.53,173.52,211.3,202.77,154.78,76.81,-6.81,-70.03,-112.11,-145.7,-170.45,-178.06,-170.94,-160.12,-150.78,-141.78,-135.25,-136.37,-143.71,-146.8,-136.16,-113.14,-86.22,-64.61,-54.98,-58.02
60,RIGHT,116.91,108.61,99.37,92.19,92.37,94.61,87.71,74.78,66.28,64.46,63.89,57.86,46.16,37.52,38.42,41.04,37.12,32.08,31.76,33.37,34.18,32.5,26.76,30.45,68.96,141.13,211.31,244.74,233.47,192.8,135.19,58.43,-27.41,-93.21,-127.9,-146.93,-162.07,-169.81,-167.46,-158.8,-147.87,-138.02,-128.23,-115.77,-103.86,-95.2,-91.14,-93.92,-96.82,-89.94
61,RIGHT,60.15,53.91,55.93,64.01,61.58,45.31,32.49,32.4,32.87,24.24,16.47,19.9,26.31,24.94,18.94,11.05,-0.31,-8.01,-4.89,0.28,-6.74,-20.04,-10.89,40.25,116.41,181.62,215.28,208.93,154.73,66.03,-20.14,-77.52,-108.72,-126.58,-135.92,-136.98,-132.53,-127.82,-129.13,-137.58,-143.94,-135.76,-118.05,-108.47,-110.4,-111.07,-102.16,-88.15,-76.8,-69.1
62,RIGHT,93.1,81.5,75.24,75.91,73.68,63.48,53.56,49.87,48.18,45.98,45.27,44.67,40.38,34.03,30.49,30.48,31.04,29.62,26.93,25.8,24.43,18.39,12.53,27.42,79.25,150.49,203.08,214.21,179.92,110.86,35.28,-24.91,-69.53,-100.03,-113.7,-116.44,-117.18,-118.62,-119.29,-112.88,-98.72,-89.07,-89.13,-87.15,-77.33,-66.8,-59.23,-53.76,-52.8,-55.27
63,RIGHT,4.18,18.27,27.8,26.16,16.63,5.91,2.44,3.5,-1.48,-11.81,-17.42,-15.32,-13.24,-16.4,-20.72,-22.18,-22.15,-22.21,-21.07,-18.18,-13.6,-8.08,4.06,44.3,118.8,194.03,233.3,223.84,167.86,83.77,3.96,-54.28,-97.09,-128.94,-144.4,-142.54,-134.77,-134.04,-136.78,-130.51,-114.77,-97.69,-84.02,-74.12,-67.34,-65.08,-64.9,-59.84,-51.76,-46.37
64,RIGHT,-128.85,-53.64,8.83,47.36,77.0,101.42,111.28,107.4,99.25,94.38,95.71,97.48,93.56,87.48,84.86,85.93,86.32,84.62,84.49,81.24,66.76,49.25,42.5,57.93,111.55,192.64,250.9,251.27,201.9,127.61,51.66,-11.13,-57.76,-87.42,-98.64,-98.07,-97.4,-99.4,-98.22,-93.41,-89.9,-87.27,-81.89,-75.37,-69.32,-62.72,-55.3,-47.91,-46.83,-53.64
65,RIGHT,22.28,-4.71,-23.02,-17.1,-5.14,-6.3,-9.22,-0.34,7.2,4.06,0.63,1.68,4.32,8.06,10.83,8.59,3.09,1.53,4.52,5.44,4.07,6.02,13.37,24.56,49.99,113.68,206.53,262.95,235.5,156.66,78.29,11.83,-44.98,-83.29,-101.56,-110.87,-116.57,-116.34,-108.63,-99.59,-100.52,-103.26,-94.98,-90.47,-92.45,-76.01,-42.08,-25.04,-37.74,-50.35
66,RIGHT,110.05,111.27,117.78,117.42,102.81,88.43,86.34,86.72,78.88,68.7,63.09,56.73,49.15,48.79,50.94,45.47,37.59,36.56,38.98,35.72,26.73,20.17,26.6,57.81,117.44,186.75,236.39,246.31,206.59,127.08,40.84,-26.3,-75.73,-112.33,-130.36,-133.33,-134.07,-134.33,-128.51,-117.2,-106.91,-101.5,-95.61,-84.92,-76.44,-76.03,-76.34,-71.16,-62.67,-50.81
67,RIGHT,101.5,102.16,104.46,95.99,79.82,72.3,74.39,75.15,76.02,77.38,69.38,53.9,41.82,34.66,30.32,27.58,22.86,17.74,14.52,10.89,7.59,3.14,-2.23,13.47,69.49,143.55,197.93,213.96,182.22,108.4,26.4,-32.96,-72.37,-107.97,-135.87,-143.58,-139.11,-134.54,-129.94,-128.0,-127.58,-117.14,-101.38,-94.05,-92.03,-89.38,-89.41,-85.69,-65.24,-37.24
68,RIGHT,3.64,2.29,-1.49,-2.56,-1.56,0.13,4.86,13.16,20.27,22.88,22.34,20.02,14.93,10.16,9.23,11.26,15.82,24.85,35.21,46.0,63.89,89.17,113.71,136.18,161.34,186.89,204.58,210.99,209.34,200.06,180.16,151.79,122.92,95.46,63.7,27.69,-6.96,-38.28,-67.17,-95.0,-122.52,-145.8,-159.83,-165.11,-165.29,-161.74,-156.11,-150.88,-143.98,-133.05
69,RIGHT,45.63,49.49,52.93,57.7,64.7,62.99,42.41,12.32,-15.33,-43.27,-75.83,-109.23,-135.36,-149.98,-156.04,-155.02,-144.23,-125.43,-101.42,-67.62,-18.6,38.94,90.13,127.85,156.75,181.62,200.88,212.44,218.22,219.32,215.24,206.73,196.25,186.39,176.08,162.63,147.67,134.09,121.96,111.35,101.27,88.01,71.11,55.75,44.21,33.22,21.27,10.95,2.51,-5.69
70,RIGHT,26.14,33.72,41.91,54.12,63.95,55.9,27.66,-2.95,-23.8,-40.51,-59.54,-77.69,-90.96,-98.55,-100.23,-96.24,-89.58,-80.35,-63.57,-38.91,-12.29,17.95,57.91,102.67,140.57,170.44,197.5,220.88,236.5,245.3,248.5,244.44,234.82,226.16,218.59,207.09,192.61,179.64,166.19,148.95,130.02,113.13,98.53,83.85,66.59,48.18,34.96,28.7,22.89,13.24
71,RIGHT,33.17,35.44,40.15,48.77,49.25,29.45,-0.14,-24.6,-45.37,-66.13,-83.55,-94.46,-98.69,-96.01,-85.96,-72.12,-59.06,-46.95,-30.91,-7.37,23.4,59.65,97.91,133.57,165.09,192.64,214.19,227.31,233.41,235.29,234.67,232.38,226.31,214.17,199.16,185.66,171.74,150.71,122.77,101.31,95.1,94.28,88.15,78.96,71.49,64.37,55.01,45.66,39.04,33.62
72,RIGHT,69.23,70.54,74.05,85.08,89.53,68.56,33.18,6.14,-12.71,-31.68,-49.67,-63.95,-72.1,-72.55,-68.4,-63.35,-56.96,-47.71,-33.84,-13.43,14.41,49.69,89.54,127.3,158.3,185.23,210.07,227.95,234.98,234.68,232.98,230.47,224.48,215.54,206.31,196.37,183.16,165.43,145.98,129.41,115.39,98.75,76.36,52.55,35.77,27.45,21.42,16.2,13.94,11.61
73,RIGHT,54.71,52.05,52.28,57.13,65.67,67.65,48.76,13.74,-19.54,-45.08,-67.16,-88.08,-105.01,-114.96,-121.59,-127.77,-125.6,-108.63,-83.67,-57.42,-26.65,14.21,63.61,110.93,147.19,176.04,204.02,227.66,240.53,243.9,242.5,238.02,231.64,224.38,212.95,194.77,174.89,158.44,144.61,131.32,117.88,103.61,89.35,77.3,67.03,55.73,42.75,30.14,19.07,9.82
74,RIGHT,32.66,28.93,25.89,24.21,26.57,35.35,46.55,44.35,17.38,-20.18,-51.78,-80.17,-110.83,-137.69,-153.43,-156.51,-148.2,-132.81,-113.17,-85.53,-42.99,14.36,73.01,117.73,148.23,173.4,195.81,211.54,219.54,222.79,223.51,221.95,217.55,208.2,193.23,178.02,165.35,150.49,132.6,116.41,100.8,82.92,66.76,56.38,48.54,39.34,30.1,21.49,12.2,3.72
75,RIGHT,-41.22,-32.89,-24.08,-16.68,-11.83,-6.6,-0.81,4.28,6.3,-2.16,-25.07,-56.02,-88.11,-119.82,-148.21,-167.7,-176.2,-172.38,-150.38,-105.29,-43.43,20.54,76.55,120.71,152.3,175.81,196.05,210.89,220.02,228.0,232.96,230.25,223.21,216.18,207.26,193.13,175.14,157.5,143.11,131.28,119.71,109.96,106.36,105.23,98.14,86.38,76.31,67.77,59.16,51.42
76,RIGHT,-144.34,-130.63,-117.34,-104.27,-92.49,-81.6,-69.37,-56.42,-49.3,-58.44,-87.38,-125.16,-159.59,-187.85,-209.88,-220.61,-214.23,-189.51,-148.62,-93.11,-28.73,33.11,83.87,123.07,153.74,179.69,202.89,220.04,228.19,229.94,227.75,221.96,213.35,201.96,187.39,172.54,161.67,154.42,147.57,139.48,129.95,120.74,114.23,109.68,104.64,97.84,90.0,83.4,78.84,74.01
77,RIGHT,44.66,46.33,46.37,49.01,53.39,56.48,61.44,72.33,75.79,54.95,19.9,-11.17,-42.39,-80.4,-114.94,-137.44,-152.51,-159.94,-149.28,-117.18,-69.37,-11.23,49.73,105.67,153.21,192.13,222.44,242.76,252.49,254.52,251.85,245.2,235.67,225.54,215.35,202.88,188.49,174.66,160.72,144.03,126.31,112.3,102.68,92.78,80.33,68.5,58.94,48.64,34.18,17.21
78,RIGHT,16.79,20.1,23.25,24.32,23.72,24.06,26.57,28.37,26.12,22.03,21.42,24.03,25.69,26.53,29.22,31.5,29.94,26.2,26.21,37.52,62.85,94.09,122.3,147.06,169.88,188.75,199.38,198.68,188.01,170.13,144.77,110.54,67.36,19.62,-22.32,-52.88,-77.53,-100.05,-116.36,-124.55,-127.99,-129.78,-130.43,-128.49,-123.17,-116.19,-109.82,-103.94,-97.27,-89.87
79,RIGHT,45.06,46.74,48.56,48.94,51.43,51.1,32.97,-1.28,-34.23,-60.52,-87.39,-113.64,-130.97,-138.17,-139.12,-130.3,-105.56,-66.83,-19.82,29.65,74.99,112.16,140.79,162.44,179.13,192.16,200.26,201.39,196.99,190.63,183.25,172.9,160.89,149.48,136.75,122.53,111.24,102.7,91.84,78.96,68.05,59.09,51.39,48.41,48.7,43.68,31.43,18.19,7.32,-2.62
80,RIGHT,32.15,36.83,43.43,48.5,50.24,54.12,58.6,47.37,14.5,-24.8,-58.95,-91.81,-123.39,-144.21,-151.22,-150.12,-140.13,-115.86,-76.57,-25.01,31.96,81.93,118.6,145.88,169.41,190.68,207.53,216.98,219.21,217.86,214.54,207.31,195.74,182.74,169.87,156.75,144.67,134.5,123.33,110.14,97.17,84.28,71.37,60.84,52.19,42.55,33.05,26.75,23.01,18.84
81,RIGHT,34.77,42.02,47.67,50.3,52.52,56.99,63.03,60.46,38.3,1.95,-34.23,-64.84,-93.61,-121.24,-141.79,-149.8,-146.05,-131.29,-100.15,-48.49,12.99,65.16,102.73,132.94,159.69,181.46,195.74,200.12,198.36,197.74,197.73,192.54,182.34,169.81,153.99,136.09,122.8,116.65,111.25,101.25,87.93,74.46,64.37,59.45,55.95,49.68,42.48,36.88,31.08,23.8
82,RIGHT,49.18,53.65,55.76,59.89,71.89,87.4,88.24,65.71,35.11,7.61,-19.48,-43.73,-60.41,-74.15,-86.2,-88.98,-81.29,-71.51,-61.81,-47.52,-27.78,-2.55,33.65,80.65,127.51,168.11,204.68,235.36,254.13,261.5,262.94,262.06,260.99,258.95,251.55,239.23,225.3,209.15,192.09,177.54,163.38,146.74,129.52,112.87,95.58,80.76,72.58,66.64,55.07,40.4
83,RIGHT,57.81,64.12,69.09,73.73,82.47,90.55,81.69,52.74,23.15,3.27,-14.76,-34.04,-48.13,-55.15,-58.03,-58.65,-57.37,-53.81,-45.14,-29.16,-7.68,17.76,49.9,88.57,129.25,167.92,202.67,229.88,247.79,262.09,275.44,280.61,274.83,266.13,258.23,246.83,232.55,219.26,203.77,181.8,156.61,135.2,120.86,110.29,99.21,89.39,82.64,74.51,61.3,45.98
84,RIGHT,8.13,17.29,24.57,34.05,49.87,56.9,36.96,3.34,-21.18,-40.2,-64.69,-87.75,-97.24,-95.73,-92.22,-85.32,-70.42,-51.29,-31.72,-8.85,19.02,50.37,87.12,128.09,165.23,193.0,214.66,233.43,246.09,251.53,253.42,250.16,239.12,228.13,223.32,218.14,206.24,189.18,167.8,144.65,129.41,124.47,118.8,105.94,93.28,85.72,77.72,65.24,51.23,39.39
85,RIGHT,28.13,34.83,42.3,50.99,57.33,62.25,71.72,78.24,62.62,27.37,-4.17,-25.2,-46.94,-71.06,-89.83,-97.41,-95.45,-87.65,-72.59,-48.44,-21.0,7.35,44.82,91.81,135.64,171.35,206.3,240.04,261.97,269.66,270.94,271.4,270.13,264.99,256.65,244.54,226.81,208.85,198.03,189.76,175.13,155.3,136.5,121.03,108.02,96.67,86.84,78.67,71.07,62.02
86,RIGHT,73.38,74.68,75.59,77.74,82.44,87.26,80.35,53.69,18.32,-13.04,-42.18,-71.48,-96.08,-111.22,-116.74,-115.31,-106.48,-81.65,-35.96,18.2,64.23,99.18,128.54,153.87,174.45,190.21,200.27,205.92,208.52,205.23,195.37,184.61,175.33,162.43,145.0,129.28,117.63,105.97,93.41,82.71,73.61,63.7,53.37,44.62,37.48,30.26,22.65,16.13,10.26,2.74
87,RIGHT,35.56,36.97,42.15,51.75,61.94,66.26,57.59,35.59,10.38,-9.91,-25.09,-37.58,-49.34,-59.75,-66.89,-70.6,-70.35,-63.96,-49.9,-30.18,-3.87,34.63,81.43,122.44,153.36,180.75,205.36,222.51,232.25,236.9,236.79,233.29,227.59,218.78,208.09,196.66,182.23,165.07,151.16,142.64,133.97,122.32,109.7,97.03,85.5,77.08,69.43,59.02,48.18,39.71
88,RIGHT,73.52,76.77,78.35,79.99,85.13,87.53,72.04,39.63,6.76,-20.21,-45.78,-69.43,-87.22,-97.48,-100.94,-99.27,-90.92,-72.98,-46.05,-10.5,33.77,79.52,116.73,144.09,167.66,188.96,204.14,211.43,213.34,212.13,207.73,200.68,191.3,178.51,163.11,148.44,135.28,122.63,110.63,100.11,90.86,81.23,70.59,59.68,49.22,39.96,33.59,28.83,21.75,11.32
89,RIGHT,69.28,71.47,73.47,74.62,77.77,79.49,65.74,30.8,-10.03,-44.03,-74.07,-101.05,-117.47,-122.37,-120.62,-111.43,-88.46,-47.72,5.0,55.85,94.55,122.27,145.86,167.41,184.07,194.43,199.11,198.59,193.48,186.05,178.13,168.91,158.06,146.75,135.42,124.1,113.46,103.31,91.86,78.75,65.98,54.79,45.28,36.67,28.19,20.64,13.85,6.81,1.13,-4.03
90,RIGHT,62.23,63.96,64.12,62.03,61.22,63.82,67.98,71.33,69.89,53.91,20.29,-20.05,-57.28,-90.45,-118.23,-135.8,-141.27,-132.75,-104.86,-56.84,2.46,59.21,103.04,133.98,160.1,183.29,197.45,200.33,197.74,194.98,190.95,184.36,177.13,168.98,158.17,145.51,129.81,109.8,92.73,85.01,81.72,76.61,69.82,62.0,53.29,45.5,39.8,34.76,28.17,19.35
91,RIGHT,24.77,28.93,30.65,32.55,36.28,41.26,48.18,57.04,57.45,37.11,4.15,-25.09,-49.83,-76.0,-100.96,-116.47,-120.75,-114.46,-93.2,-55.43,-8.59,37.83,79.22,115.46,148.26,178.64,204.18,219.58,224.69,225.93,226.72,225.02,219.66,212.52,204.91,194.97,181.31,166.64,153.03,140.1,127.92,114.89,99.28,86.75,81.44,76.23,67.27,59.15,52.78,44.85
92,RIGHT,55.39,60.63,65.35,65.51,64.98,67.04,68.98,69.5,68.19,57.39,32.27,0.95,-29.76,-63.28,-102.1,-141.09,-171.97,-187.93,-185.81,-164.47,-123.61,-61.92,16.23,91.4,143.35,174.34,198.73,219.8,232.91,237.95,236.7,229.5,219.3,210.52,203.98,196.02,183.35,167.61,151.81,136.39,121.52,107.09,92.12,77.93,67.24,58.73,49.08,37.84,25.1,11.83
93,RIGHT,39.25,43.72,44.55,45.23,49.23,57.67,68.72,69.28,47.36,13.53,-15.04,-38.61,-64.2,-90.9,-111.31,-119.52,-116.11,-102.67,-77.94,-44.01,-7.04,33.37,77.6,119.13,153.54,183.67,209.7,227.99,239.24,246.3,249.52,249.34,245.17,234.61,219.59,205.2,192.09,179.65,168.84,157.54,143.68,128.91,113.74,97.7,84.51,76.11,67.66,57.34,49.29,43.07
94,RIGHT,70.79,72.54,70.67,71.71,73.56,60.94,29.04,-8.44,-41.72,-72.21,-100.4,-122.8,-135.42,-135.95,-122.82,-94.19,-49.33,4.05,51.41,84.44,108.87,133.34,157.36,175.8,187.82,194.6,195.96,191.99,184.52,175.96,167.09,156.48,142.73,126.68,111.18,98.01,85.48,72.09,59.35,49.37,42.12,34.31,22.56,9.28,0.28,-4.76,-11.52,-20.66,-26.1,-26.31
95,RIGHT,-44.93,-46.2,-55.5,-69.98,-77.02,-72.21,-62.39,-51.83,-41.06,-31.67,-23.15,-14.03,-5.66,1.39,8.95,14.63,14.21,9.43,9.21,22.43,47.61,75.84,104.91,136.79,166.57,187.09,196.84,195.01,179.95,155.3,127.31,95.03,54.26,10.39,-25.97,-53.25,-76.36,-96.81,-112.41,-122.92,-129.55,-134.16,-137.18,-138.24,-135.11,-125.98,-112.46,-100.04,-91.76,-85.05
96,RIGHT,57.17,62.79,68.48,74.25,77.52,79.81,85.24,88.44,73.42,38.39,2.61,-23.82,-46.87,-71.16,-93.17,-105.1,-103.57,-93.91,-78.13,-48.95,-4.3,44.96,87.35,121.16,150.61,176.41,196.68,210.3,218.25,221.52,221.18,217.8,210.14,198.41,185.89,174.98,165.34,156.25,146.91,136.4,124.86,108.95,85.31,61.48,47.82,41.8,35.86,29.1,23.64,20.1
97,RIGHT,65.38,66.04,69.31,74.61,79.03,82.02,84.33,76.8,49.65,11.87,-21.71,-50.82,-79.72,-104.89,-119.09,-121.97,-117.39,-103.06,-72.24,-25.39,27.32,76.33,117.89,150.76,175.88,194.09,204.11,205.61,203.09,201.34,199.59,193.79,182.75,169.41,157.07,146.98,138.32,128.78,117.59,106.66,96.36,85.51,74.46,64.81,55.38,44.23,32.47,22.39,13.19,3.09
98,RIGHT,-42.5,-43.66,-43.84,-41.81,-36.64,-31.78,-31.27,-33.17,-33.82,-34.24,-36.39,-39.41,-42.29,-44.6,-44.76,-43.18,-41.67,-40.6,-37.73,-25.86,3.82,47.94,91.99,129.5,163.31,190.95,205.83,205.69,192.86,170.48,139.72,99.9,55.34,13.95,-24.39,-65.6,-108.61,-146.0,-175.2,-199.54,-218.39,-228.68,-230.94,-226.54,-216.01,-202.33,-190.59,-181.47,-172.34,-161.04
99,RIGHT,-21.76,-15.47,-9.78,-7.17,-8.57,-9.47,-8.23,-10.41,-17.5,-22.46,-21.56,-19.02,-18.45,-18.57,-16.32,-11.9,-7.75,-4.85,-3.3,-4.08,-3.11,10.59,43.24,88.32,135.5,178.66,213.21,234.41,237.87,222.66,193.34,154.95,107.63,52.6,-1.58,-45.97,-81.45,-112.77,-138.65,-155.27,-165.42,-172.54,-175.6,-173.27,-166.7,-158.33,-147.0,-131.79,-116.56,-104.35
100,RIGHT,101.7,100.93,103.29,109.57,106.08,83.19,51.83,23.73,-1.72,-25.73,-45.53,-61.82,-75.58,-83.02,-79.54,-62.64,-34.1,0.61,36.15,66.85,89.15,108.05,129.3,151.49,170.8,186.22,197.16,204.5,210.26,214.4,214.57,209.27,199.82,190.08,182.34,176.23,169.82,160.83,148.48,133.93,119.07,104.58,90.25,76.75,63.67,49.84,37.83,31.07,26.15,17.67
101,RIGHT,-58.25,-57.36,-56.31,-56.75,-57.12,-56.98,-58.63,-62.61,-65.49,-64.95,-61.75,-53.34,-38.09,-25.55,-24.59,-31.18,-38.25,-44.6,-52.25,-55.54,-38.28,4.14,53.84,98.03,140.54,179.42,204.69,211.66,198.55,165.33,118.0,63.69,7.74,-43.46,-88.0,-131.53,-175.3,-211.52,-237.01,-252.09,-255.39,-249.45,-241.98,-236.32,-226.66,-208.41,-188.25,-174.05,-162.5,-146.4
102,RIGHT,-50.3,-50.01,-51.75,-52.7,-51.64,-47.91,-40.61,-32.34,-28.27,-27.81,-25.81,-21.94,-20.49,-21.21,-20.08,-17.66,-17.42,-17.18,-12.44,-4.11,8.94,32.91,67.28,105.96,144.89,181.81,212.98,232.33,234.35,216.98,184.51,147.22,107.97,62.11,11.89,-33.03,-68.98,-101.74,-133.23,-156.39,-168.69,-174.11,-173.49,-166.93,-159.15,-151.65,-140.08,-125.03,-112.56,-103.5
103,RIGHT,76.64,75.25,73.4,75.7,80.47,83.4,82.07,70.22,40.49,-4.53,-53.5,-95.44,-129.33,-158.61,-175.75,-166.0,-123.46,-60.62,1.53,51.84,90.7,121.27,147.37,170.11,186.6,194.92,197.71,200.17,203.39,201.59,190.33,175.52,164.38,153.78,139.06,123.83,112.58,104.76,98.89,92.33,81.73,68.27,55.47,44.79,35.97,25.0,3.37,-31.18,-68.1,-96.87
104,RIGHT,-75.04,-72.26,-68.7,-67.48,-66.73,-63.02,-58.04,-55.5,-55.75,-55.98,-53.78,-50.56,-49.96,-51.51,-49.68,-43.29,-39.22,-41.61,-46.73,-48.45,-38.73,-6.89,44.89,99.18,144.74,182.85,213.37,229.34,225.01,205.02,177.52,140.29,88.29,30.24,-20.27,-62.8,-105.97,-149.38,-184.76,-209.46,-225.9,-235.14,-235.93,-228.79,-216.65,-202.44,-188.5,-174.54,-157.67,-139.01
105,RIGHT,-29.15,-27.1,-26.6,-27.79,-27.69,-26.48,-27.87,-31.34,-32.58,-31.37,-30.15,-29.08,-29.39,-32.65,-34.35,-30.56,-25.5,-23.5,-23.09,-22.07,-17.12,0.5,35.39,78.85,120.34,159.62,202.91,247.94,278.42,282.75,266.79,239.16,197.17,140.32,81.43,29.42,-19.1,-68.55,-116.76,-159.57,-195.26,-226.58,-255.25,-276.64,-286.41,-284.67,-273.42,-255.54,-234.39,-211.72
106,RIGHT,-51.13,-51.27,-52.29,-53.59,-55.03,-54.79,-51.62,-46.46,-40.48,-34.43,-30.21,-29.0,-28.96,-26.21,-19.81,-14.3,-12.89,-13.11,-11.64,-10.03,-9.39,-1.92,23.56,65.78,113.76,165.55,224.69,279.32,308.46,305.33,279.85,243.75,201.01,149.73,91.33,31.43,-25.88,-77.19,-121.29,-161.52,-200.02,-232.89,-254.44,-265.95,-271.01,-269.26,-259.37,-244.49,-228.05,-209.58
107,RIGHT,121.89,77.8,31.54,-7.19,-36.06,-59.45,-80.66,-96.63,-105.79,-111.89,-115.5,-114.62,-111.19,-108.7,-106.85,-102.68,-95.52,-88.76,-83.67,-76.03,-56.75,-15.89,43.68,104.28,152.35,190.36,227.43,259.69,272.35,258.18,223.4,176.73,121.5,60.97,0.5,-54.34,-98.81,-133.67,-166.11,-198.45,-224.39,-237.65,-238.05,-229.3,-215.39,-199.35,-181.67,-162.05,-142.53,-123.68
108,RIGHT,30.68,30.67,31.47,32.39,31.65,31.51,34.16,37.11,37.03,34.29,31.3,29.72,30.63,32.81,33.99,33.19,30.65,27.38,24.57,21.55,19.58,28.15,55.99,98.23,141.78,179.62,210.77,232.38,240.07,231.55,208.11,174.48,135.09,91.17,40.99,-12.18,-60.05,-101.15,-139.92,-174.25,-197.47,-209.79,-216.0,-217.82,-212.9,-203.15,-194.27,-186.12,-174.5,-158.64
109,RIGHT,-37.66,-36.75,-34.11,-31.74,-30.44,-28.45,-25.5,-23.7,-23.59,-23.32,-20.27,-14.15,-7.99,-4.4,-3.03,-2.73,-2.37,-0.88,4.13,17.93,44.17,78.08,111.62,141.69,167.5,187.39,199.19,200.53,190.49,172.36,148.86,117.46,77.27,34.62,-4.9,-41.34,-75.73,-106.94,-134.58,-159.31,-179.01,-191.51,-197.41,-198.46,-194.3,-184.15,-171.18,-159.88,-150.26,-138.09
110,RIGHT,-50.47,-51.94,-48.23,-44.07,-44.48,-48.54,-50.39,-47.32,-43.05,-41.44,-42.27,-42.76,-40.1,-35.93,-34.64,-35.04,-32.87,-30.92,-32.18,-25.82,2.99,50.92,98.8,135.02,165.25,193.11,209.83,208.6,191.71,164.45,131.23,94.52,54.82,12.37,-29.73,-68.37,-103.3,-136.85,-170.7,-201.36,-221.49,-229.51,-231.36,-228.56,-219.04,-206.03,-193.89,-180.91,-164.46,-146.91
