,LABEL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
111,RIGHT,-35.42,-36.36,-39.13,-41.23,-42.56,-45.36,-49.83,-54.31,-57.46,-60.01,-64.21,-69.12,-71.06,-69.5,-67.62,-67.33,-67.03,-66.06,-65.61,-60.41,-37.03,9.24,64.95,112.6,148.79,178.85,199.43,199.71,178.96,146.91,108.3,62.07,12.37,-32.67,-72.61,-113.01,-153.4,-188.03,-214.28,-231.47,-240.38,-243.98,-244.32,-240.29,-231.09,-218.64,-205.66,-193.88,-183.18,-170.55
112,RIGHT,-70.8,-70.64,-71.38,-75.39,-79.3,-79.87,-77.49,-73.82,-71.57,-72.04,-71.84,-68.45,-63.74,-58.46,-52.36,-47.45,-45.44,-44.69,-43.67,-41.41,-28.68,8.08,64.86,118.84,156.36,184.65,207.35,213.44,198.24,172.71,145.57,114.83,78.69,39.39,-0.42,-38.01,-73.08,-107.56,-140.2,-167.79,-190.17,-205.48,-210.54,-207.62,-201.93,-196.24,-189.26,-179.1,-165.79,-150.46
113,RIGHT,-2.87,0.13,3.98,8.06,9.5,8.8,9.36,10.62,9.42,7.63,7.44,8.98,11.59,11.65,9.32,10.78,17.59,24.79,29.32,32.25,32.46,31.62,42.26,73.35,119.21,171.38,226.97,279.93,316.15,328.45,322.09,296.77,247.32,178.91,103.05,28.19,-40.11,-97.1,-143.1,-184.1,-221.46,-248.41,-260.88,-261.54,-253.7,-239.84,-221.99,-203.02,-186.68,-172.39
114,RIGHT,-23.02,-29.79,-32.25,-24.39,-16.57,-28.18,-62.47,-101.05,-132.23,-163.57,-200.01,-234.04,-259.56,-276.84,-285.96,-284.17,-268.59,-238.77,-199.17,-154.76,-104.39,-47.26,11.49,66.29,114.68,157.19,197.44,235.25,264.33,281.56,291.0,295.69,294.87,288.2,276.24,260.39,243.92,227.97,209.01,186.74,165.17,142.7,113.62,81.1,55.89,42.26,33.86,24.15,13.61,3.59
115,RIGHT,-68.46,-69.01,-65.33,-58.74,-54.94,-54.83,-54.1,-51.33,-48.19,-44.27,-38.92,-33.12,-27.33,-22.61,-19.14,-13.61,-4.5,4.71,8.98,6.92,2.84,8.95,34.87,75.83,124.85,180.88,241.1,297.96,340.01,351.7,324.03,273.55,229.27,197.24,165.85,132.44,102.23,74.77,41.62,-4.75,-61.21,-119.47,-177.7,-236.11,-287.01,-322.63,-344.55,-356.8,-359.12,-352.04
116,RIGHT,-31.27,-33.45,-33.29,-31.98,-31.2,-32.04,-32.44,-31.98,-33.89,-37.99,-40.35,-40.67,-41.12,-41.09,-38.67,-35.19,-33.89,-34.14,-32.92,-30.97,-26.26,-5.84,38.44,93.1,139.73,176.33,208.52,232.25,238.38,227.74,206.99,175.63,132.34,81.99,29.92,-20.28,-62.89,-97.65,-131.33,-165.21,-192.74,-209.09,-215.82,-217.68,-217.11,-211.08,-197.65,-182.64,-170.63,-158.33
117,RIGHT,-22.31,-21.37,-22.59,-21.41,-18.82,-16.3,-13.41,-11.19,-11.11,-12.09,-9.45,4.87,33.31,65.46,88.88,97.58,90.57,72.5,51.27,31.7,20.91,30.6,61.4,100.65,139.27,176.46,206.68,218.36,204.92,169.28,118.82,60.2,-1.54,-59.58,-108.32,-148.91,-187.78,-224.81,-248.44,-252.01,-243.53,-232.6,-221.19,-208.28,-193.37,-176.27,-158.6,-142.38,-124.42,-102.66
118,RIGHT,-23.82,-20.04,-16.14,-13.38,-13.64,-17.52,-23.31,-26.31,-22.84,-14.98,-8.37,-5.55,-4.62,-3.64,-4.26,-8.42,-12.61,-10.47,-3.04,2.77,7.48,21.02,49.58,88.8,134.04,185.66,241.51,290.81,318.34,317.82,296.31,261.23,213.45,156.48,100.15,48.74,-0.43,-46.25,-84.23,-117.41,-151.92,-184.96,-211.15,-232.81,-253.89,-271.04,-279.75,-281.77,-282.54,-284.12
119,RIGHT,-6.37,-0.07,2.84,-6.84,-27.96,-48.04,-64.61,-81.93,-97.14,-111.03,-131.89,-160.19,-185.97,-199.04,-195.9,-177.98,-145.26,-98.65,-44.43,7.72,51.69,87.7,118.23,146.29,172.37,191.83,202.04,207.44,210.45,207.09,196.64,185.9,178.84,171.37,160.37,148.35,132.84,108.86,84.18,70.83,67.16,64.71,61.73,59.42,57.17,53.9,49.42,44.01,38.2,32.76
120,RIGHT,-39.15,-44.14,-48.39,-49.23,-49.54,-52.41,-57.41,-61.16,-61.17,-59.44,-58.54,-57.3,-54.04,-50.84,-49.72,-48.41,-45.4,-43.67,-45.78,-47.11,-33.01,8.25,65.24,114.29,150.91,185.37,213.47,220.12,204.53,178.66,146.61,104.85,55.44,3.97,-46.62,-92.73,-133.3,-170.77,-203.91,-225.56,-232.62,-232.24,-232.93,-232.77,-225.54,-212.46,-197.71,-181.89,-165.11,-149.56
121,RIGHT,12.06,14.22,18.33,21.18,22.34,23.24,24.67,26.82,29.17,30.4,29.57,28.31,28.97,31.16,33.16,35.2,37.84,39.7,38.31,33.55,28.67,29.28,42.95,73.1,113.64,157.32,201.05,236.05,252.54,252.36,243.03,225.99,199.68,164.39,121.58,72.87,21.35,-27.92,-71.38,-109.69,-143.02,-169.38,-189.42,-204.86,-213.53,-213.31,-207.07,-198.56,-189.72,-181.13
122,RIGHT,-61.93,-58.54,-56.06,-54.37,-51.68,-48.06,-46.39,-47.77,-48.68,-47.13,-45.99,-44.96,-39.73,-31.04,-25.44,-25.22,-26.49,-26.66,-26.04,-24.1,-19.61,-6.14,26.62,76.91,129.55,173.56,209.64,237.52,248.88,239.57,214.16,175.73,127.17,76.37,27.82,-22.05,-71.38,-110.38,-137.09,-159.24,-177.97,-187.12,-188.45,-187.87,-184.24,-173.23,-157.86,-146.53,-141.0,-134.19
123,RIGHT,-46.16,-47.51,-47.46,-46.83,-46.58,-44.57,-41.09,-38.98,-37.13,-32.36,-26.76,-24.41,-24.56,-23.97,-21.97,-20.02,-19.02,-18.54,-17.9,-14.32,2.48,40.92,89.29,128.65,158.31,186.04,207.95,213.58,198.2,165.31,120.85,71.33,24.1,-15.62,-48.57,-76.8,-98.99,-114.49,-126.69,-137.82,-144.19,-144.82,-140.93,-126.92,-94.84,-50.69,-12.63,8.13,12.59,5.64
124,RIGHT,-34.89,-31.98,-28.33,-26.81,-24.87,-19.97,-14.74,-13.25,-14.58,-14.7,-11.46,-5.53,1.63,7.68,11.5,14.81,16.92,15.62,13.25,13.47,16.79,25.76,47.68,85.4,131.45,173.78,204.34,222.94,229.29,220.17,197.22,167.71,138.0,108.72,74.58,33.48,-6.35,-37.14,-63.27,-91.17,-118.46,-139.24,-152.39,-160.05,-163.89,-166.42,-168.05,-165.37,-159.08,-154.2
125,RIGHT,-13.45,-8.1,0.65,8.06,9.21,6.29,4.21,4.8,6.74,7.82,9.02,13.45,18.48,20.47,20.38,19.54,18.09,15.75,11.72,8.03,12.61,32.68,66.89,108.27,151.11,192.34,225.81,243.83,246.35,237.82,217.76,183.97,137.43,80.76,19.13,-39.31,-88.69,-127.5,-156.06,-176.15,-189.13,-196.42,-199.7,-200.12,-197.0,-190.06,-180.54,-167.68,-149.73,-126.17
126,RIGHT,-55.51,-53.27,-53.2,-53.59,-50.01,-41.66,-33.44,-29.28,-27.83,-25.68,-22.84,-20.73,-17.4,-11.14,-4.78,-0.82,1.84,4.16,8.96,23.04,48.92,81.62,115.55,145.73,168.82,185.67,198.74,206.33,203.4,186.36,156.58,119.44,81.45,45.48,11.81,-17.37,-41.6,-64.76,-88.19,-107.63,-119.78,-125.29,-125.06,-120.25,-113.6,-106.26,-99.52,-95.38,-92.92,-86.47
127,RIGHT,-61.13,-58.03,-56.25,-55.17,-53.29,-50.14,-47.01,-44.7,-43.09,-41.92,-40.89,-40.15,-39.38,-36.63,-32.02,-28.36,-26.73,-24.9,-22.92,-19.54,-2.39,38.25,90.28,135.22,168.44,192.27,203.59,197.09,176.04,148.21,113.64,68.93,18.76,-26.95,-64.2,-96.35,-124.88,-142.48,-141.29,-122.97,-99.04,-84.55,-87.76,-103.02,-119.73,-133.85,-146.02,-153.91,-156.22,-155.44
128,RIGHT,15.36,17.87,34.64,61.67,84.71,95.23,92.95,80.77,63.33,46.93,34.88,24.39,12.61,1.24,-9.38,-22.06,-34.16,-38.95,-37.06,-35.89,-35.96,-25.29,10.79,70.5,134.19,185.0,224.12,254.56,263.74,242.43,200.88,152.41,100.94,49.07,0.54,-41.57,-77.71,-113.65,-153.88,-193.38,-223.15,-239.4,-245.64,-246.73,-244.38,-237.09,-224.38,-208.3,-191.75,-174.6
129,RIGHT,-21.8,-21.08,-19.32,-17.9,-18.33,-16.75,-7.98,3.7,10.7,13.54,15.62,16.54,14.58,10.76,8.12,9.03,12.63,14.05,10.98,6.92,8.19,21.95,50.86,91.09,137.38,185.21,227.59,255.21,259.88,239.27,199.34,147.85,90.37,33.05,-15.53,-50.22,-75.07,-97.44,-117.7,-133.04,-146.46,-160.43,-171.16,-177.42,-179.76,-175.64,-164.92,-153.59,-144.81,-133.79
130,RIGHT,6.23,5.96,6.75,8.0,8.14,5.86,4.07,5.64,9.28,11.04,8.57,5.48,5.84,7.47,7.31,7.71,11.48,15.32,13.53,8.84,10.31,24.88,54.92,96.19,139.66,178.33,210.66,238.19,255.84,251.72,223.32,181.21,132.38,76.64,17.5,-35.82,-78.01,-113.2,-146.72,-175.85,-194.94,-204.29,-208.82,-209.61,-204.05,-194.53,-185.61,-177.01,-166.13,-154.12
131,RIGHT,-4.66,18.09,38.69,42.54,33.97,26.49,22.91,17.82,9.48,0.1,-7.92,-11.92,-11.55,-10.55,-11.49,-13.01,-14.02,-15.23,-16.0,-13.97,-7.35,10.17,45.61,91.88,134.69,168.99,195.32,210.06,208.73,190.9,161.08,125.34,87.35,47.43,7.25,-29.02,-59.35,-85.83,-110.91,-131.13,-142.06,-146.28,-148.08,-146.17,-138.36,-128.03,-120.07,-113.74,-103.87,-89.0
132,RIGHT,13.4,13.31,10.99,8.88,8.27,8.01,8.2,9.55,10.47,10.72,12.75,17.08,20.39,20.95,20.39,19.69,18.88,18.84,19.52,18.96,18.23,25.45,48.16,83.59,123.95,164.75,204.11,238.72,263.98,274.31,264.41,233.57,187.4,134.0,78.06,22.77,-27.74,-72.1,-114.46,-156.95,-194.87,-224.59,-245.98,-259.07,-263.02,-258.79,-248.38,-231.34,-209.36,-188.1
133,RIGHT,-35.07,-38.1,-38.29,-35.59,-32.57,-32.95,-36.99,-39.64,-37.51,-34.15,-34.17,-37.1,-39.44,-39.16,-36.92,-34.44,-32.93,-32.44,-32.01,-26.44,-5.37,35.02,82.79,123.82,155.61,181.01,196.16,192.68,171.55,142.31,108.25,65.71,16.65,-30.96,-72.29,-106.84,-135.08,-158.54,-177.75,-190.62,-196.24,-196.49,-193.46,-187.68,-179.72,-170.59,-160.7,-149.77,-138.01,-125.46
134,RIGHT,-65.26,-71.16,-62.67,-45.54,-29.13,-15.74,-1.98,12.55,26.31,38.06,45.65,50.07,56.18,64.4,70.76,73.3,72.41,69.08,65.76,64.56,64.1,62.41,64.83,82.13,116.27,156.96,195.26,229.11,255.17,267.84,265.2,248.35,218.11,177.5,134.26,94.49,56.84,16.99,-21.92,-54.28,-84.56,-118.82,-150.67,-173.37,-191.23,-206.05,-212.12,-210.36,-207.21,-202.49
135,RIGHT,1.54,3.51,10.61,13.09,9.92,7.66,7.88,8.27,8.28,8.56,7.63,4.91,2.79,1.44,0.33,1.25,4.51,7.7,7.49,4.75,9.7,31.46,64.77,100.3,138.9,180.77,215.66,232.41,228.31,205.25,169.04,130.46,95.48,60.73,25.75,-5.12,-34.08,-63.79,-90.98,-111.61,-124.25,-130.05,-130.93,-129.1,-127.72,-126.78,-122.62,-114.9,-107.06,-96.94
136,RIGHT,-61.58,-63.9,-61.59,-56.33,-53.41,-52.89,-51.75,-49.5,-46.96,-43.79,-42.45,-45.45,-48.88,-48.18,-46.32,-47.24,-48.95,-47.46,-43.2,-36.43,-17.04,25.34,80.32,126.7,158.35,182.1,196.47,191.84,168.68,137.72,104.46,67.11,25.51,-16.39,-54.5,-88.57,-119.16,-144.13,-162.81,-176.91,-185.02,-185.21,-181.73,-178.2,-173.31,-166.1,-157.55,-146.92,-133.89,-121.25
137,RIGHT,-53.15,-52.93,-53.16,-51.71,-48.61,-46.98,-44.88,-35.07,-20.96,-15.16,-19.63,-26.4,-31.45,-33.4,-31.81,-30.69,-33.29,-35.77,-34.45,-31.93,-31.04,-21.99,10.69,63.69,116.79,159.93,196.96,226.63,238.89,228.97,200.66,157.81,103.13,43.58,-12.41,-60.67,-102.49,-140.97,-175.41,-201.58,-216.56,-221.79,-221.24,-216.87,-208.1,-195.21,-180.99,-166.87,-152.41,-138.48
138,RIGHT,-76.45,-72.74,-70.94,-68.28,-64.25,-61.68,-61.0,-59.7,-56.76,-54.26,-53.93,-54.13,-53.04,-52.09,-52.55,-53.03,-51.09,-47.11,-44.39,-41.29,-25.16,14.56,70.42,123.71,163.3,189.62,201.78,194.63,170.12,137.47,101.6,62.56,22.36,-16.87,-55.75,-93.42,-126.19,-149.47,-162.79,-170.44,-174.59,-174.0,-170.97,-167.38,-160.11,-147.63,-133.5,-121.34,-111.22,-101.19
139,RIGHT,32.42,33.83,33.35,31.1,28.94,28.36,29.27,29.9,28.4,27.2,28.82,29.95,26.78,22.36,21.57,23.23,24.05,24.75,26.55,27.92,27.78,29.76,43.5,75.55,119.26,163.11,202.32,233.87,250.74,249.04,234.07,210.56,176.87,134.12,91.45,55.67,23.81,-9.72,-46.57,-82.34,-113.68,-141.55,-165.85,-183.42,-192.58,-196.05,-196.64,-193.68,-186.66,-177.03
140,RIGHT,-8.49,-6.51,-3.28,-0.21,0.53,-0.14,0.28,2.35,4.97,6.82,8.87,12.85,17.28,18.73,16.07,13.03,13.22,14.25,13.5,13.88,24.48,51.55,89.04,126.76,161.29,190.51,208.5,211.92,202.8,184.98,162.11,135.96,106.94,76.41,46.43,17.32,-11.18,-38.25,-64.24,-89.45,-112.35,-131.91,-149.49,-164.05,-169.94,-164.1,-152.85,-143.1,-134.5,-125.03
141,RIGHT,-17.55,-14.87,-13.2,-11.98,-8.89,-4.89,-1.59,1.49,3.4,4.56,7.87,11.69,12.99,14.83,21.27,29.91,35.11,36.31,39.1,43.98,44.48,40.76,48.34,78.72,122.91,166.9,207.48,242.32,262.13,259.98,236.97,198.82,149.86,93.98,39.16,-5.37,-37.61,-62.43,-84.53,-102.62,-113.06,-117.15,-120.22,-123.98,-125.6,-123.02,-118.2,-113.52,-108.68,-101.52
142,RIGHT,-49.47,-22.94,5.82,21.72,24.81,24.58,24.97,22.58,15.79,8.61,4.18,0.93,-3.72,-6.9,-6.51,-5.8,-7.02,-8.06,-7.83,-6.32,0.47,20.77,56.79,100.51,143.15,179.7,205.66,215.19,205.23,177.25,135.42,86.38,38.19,-1.46,-29.92,-52.05,-72.45,-89.99,-101.22,-107.02,-109.71,-109.06,-105.58,-99.43,-91.26,-86.72,-87.13,-83.16,-72.01,-61.42
143,RIGHT,-69.29,-70.74,-69.29,-67.15,-62.48,-52.62,-43.29,-43.22,-50.94,-56.97,-56.41,-53.05,-53.04,-56.31,-56.19,-48.81,-39.44,-35.43,-36.38,-37.32,-33.27,-15.2,25.38,82.54,138.44,180.54,208.93,223.73,219.84,197.51,164.6,127.99,88.98,46.46,2.09,-41.11,-83.54,-126.33,-166.22,-197.88,-220.64,-235.5,-240.45,-236.29,-229.79,-225.05,-217.92,-204.71,-189.05,-174.04
144,RIGHT,-31.86,-36.83,-37.63,-36.28,-36.69,-38.49,-39.16,-38.2,-36.16,-34.51,-34.21,-34.36,-34.33,-33.59,-30.77,-26.78,-24.61,-24.06,-18.03,2.88,37.4,73.54,105.81,138.76,171.59,193.58,196.43,183.09,162.17,140.92,123.38,107.86,85.91,52.74,14.59,-22.16,-60.57,-105.02,-150.81,-189.29,-218.45,-241.39,-260.99,-280.41,-300.02,-315.2,-320.67,-314.41,-299.43,-279.94
145,RIGHT,12.88,27.51,40.76,52.44,59.52,63.87,69.53,76.0,81.56,87.86,97.36,107.78,113.69,114.82,116.8,121.8,126.81,129.51,130.14,128.85,127.21,125.06,122.28,127.45,148.97,178.57,201.31,211.87,210.83,199.11,181.55,164.29,146.57,121.71,88.89,55.64,26.45,-0.78,-25.1,-43.45,-56.37,-64.68,-65.78,-58.69,-45.82,-31.73,-20.3,-12.96,-8.11,-3.08
146,RIGHT,59.84,56.53,53.55,51.71,53.08,55.22,47.85,23.16,-12.66,-51.55,-91.65,-129.74,-158.72,-177.15,-186.56,-182.0,-154.77,-105.2,-45.3,14.11,66.93,106.77,133.75,156.46,178.77,194.52,200.18,201.53,203.25,202.46,196.85,187.57,174.41,157.14,140.19,127.63,118.65,110.73,99.93,83.97,68.79,60.34,54.15,44.19,31.5,18.23,5.49,-4.45,-11.11,-15.75
147,RIGHT,-41.3,-37.49,-34.92,-35.99,-37.71,-37.58,-36.79,-36.24,-34.05,-28.78,-21.75,-16.72,-15.96,-16.3,-13.93,-10.39,-9.21,-9.33,-7.84,-6.73,-7.53,0.28,28.11,69.82,113.38,156.41,196.65,225.75,237.69,233.35,214.84,183.74,145.91,107.24,66.87,22.25,-22.57,-61.29,-93.78,-122.33,-144.88,-160.74,-172.33,-180.86,-184.9,-182.78,-175.41,-166.23,-157.99,-150.06
148,RIGHT,-27.35,-29.12,-28.26,-23.5,-17.81,-13.48,-7.29,4.15,14.36,15.43,12.3,13.13,15.19,13.82,12.9,16.11,21.82,26.13,26.99,26.7,33.85,55.72,89.47,125.47,156.56,180.58,195.23,195.77,180.18,152.72,119.18,81.18,39.67,0.06,-30.38,-49.61,-62.91,-75.7,-87.14,-93.65,-96.3,-96.44,-92.23,-83.17,-73.02,-65.34,-60.19,-55.81,-50.27,-43.73
149,RIGHT,43.06,43.18,41.31,30.8,5.81,-27.08,-58.51,-89.22,-120.3,-144.77,-158.81,-165.51,-165.44,-154.55,-131.42,-98.04,-58.2,-17.23,21.01,56.23,88.08,113.99,134.33,153.97,174.25,189.3,195.49,195.06,193.01,190.95,185.19,174.44,162.71,152.42,141.99,129.72,115.83,101.04,84.82,68.03,53.83,43.24,34.75,28.05,22.24,15.74,8.36,-0.65,-12.22,-20.97
150,RIGHT,20.56,23.41,28.23,31.73,32.41,32.67,34.93,37.02,35.86,32.68,30.6,30.9,32.07,31.35,29.15,29.44,32.48,34.12,31.43,25.45,21.24,26.25,47.15,83.45,126.69,168.71,204.04,225.29,227.19,213.23,189.41,158.62,123.63,86.49,47.55,9.79,-22.7,-51.34,-80.83,-111.09,-136.82,-158.02,-177.61,-191.91,-197.19,-197.27,-196.63,-193.83,-187.08,-179.31
151,RIGHT,-42.61,-41.5,-38.92,-34.97,-29.85,-24.74,-20.24,-15.87,-12.46,-10.81,-8.7,-4.04,1.26,5.52,9.02,10.23,9.83,11.74,15.51,16.6,18.44,34.42,70.15,114.42,155.78,192.64,221.84,235.51,231.82,214.96,186.15,143.9,92.38,41.49,-3.0,-40.87,-72.16,-97.33,-118.38,-133.95,-141.84,-144.43,-143.87,-140.27,-135.19,-130.65,-124.62,-114.43,-98.76,-75.58
152,RIGHT,36.99,34.35,33.49,33.36,34.19,36.65,38.75,38.88,38.49,38.61,39.45,40.87,41.19,39.32,37.82,38.43,39.57,39.45,38.33,37.37,37.84,46.32,71.27,109.83,150.96,189.84,224.2,245.24,244.99,226.32,198.6,165.27,122.29,71.1,21.83,-19.65,-58.77,-101.09,-141.02,-170.86,-191.64,-207.01,-215.99,-216.72,-210.58,-200.08,-187.95,-176.06,-164.56,-153.91
153,RIGHT,-118.74,-157.31,-189.79,-210.53,-213.43,-199.5,-179.76,-163.17,-147.6,-130.26,-112.13,-92.98,-73.17,-56.27,-43.57,-31.06,-15.95,-1.89,6.71,11.9,18.36,29.61,50.6,84.72,128.47,172.52,207.98,227.78,228.01,210.61,179.97,140.71,101.1,67.83,39.41,13.13,-7.5,-19.85,-27.88,-37.15,-46.81,-47.42,-32.83,-13.31,-4.59,-8.57,-13.78,-14.88,-15.38,-16.8
154,RIGHT,-33.68,-35.05,-35.08,-34.85,-36.09,-38.55,-41.09,-43.71,-45.97,-46.32,-44.45,-41.61,-39.64,-39.85,-40.39,-36.65,-29.11,-25.04,-28.35,-34.0,-31.3,-7.66,40.78,98.55,145.78,178.31,201.69,214.76,211.59,192.73,164.63,132.51,97.04,56.16,10.99,-32.88,-74.34,-117.78,-162.49,-198.8,-221.37,-233.91,-239.86,-240.11,-235.08,-225.87,-214.39,-201.47,-187.79,-175.26
155,RIGHT,-14.62,-4.18,8.16,19.08,25.67,31.19,38.96,45.43,48.61,52.55,52.32,34.55,-0.91,-40.07,-76.27,-112.07,-145.14,-162.37,-153.02,-115.09,-54.53,15.02,76.07,121.27,157.7,192.57,222.99,243.54,254.12,259.34,261.82,261.45,258.05,252.17,244.22,233.46,219.85,205.3,193.06,184.95,179.03,171.82,161.52,147.93,132.62,118.8,108.96,101.33,90.44,75.04
156,RIGHT,83.53,78.47,73.96,71.39,71.97,76.57,75.19,53.92,16.46,-23.7,-64.05,-104.3,-134.89,-148.15,-149.4,-143.31,-121.48,-77.7,-22.65,29.89,75.87,114.63,144.4,166.41,183.13,194.54,199.14,197.07,192.59,189.33,183.89,172.05,158.41,148.53,140.46,130.68,118.9,105.11,90.5,78.02,68.3,58.47,47.1,35.04,22.84,11.23,1.92,-4.43,-8.6,-12.18
157,RIGHT,13.45,17.31,15.92,14.32,12.57,9.25,5.11,2.74,3.01,3.26,2.69,5.31,12.6,20.14,24.35,24.73,23.41,22.55,21.05,17.6,15.37,21.47,43.65,82.33,128.09,169.84,202.96,223.89,227.13,212.88,187.29,152.78,109.12,60.27,13.24,-26.8,-58.63,-85.32,-107.25,-119.55,-123.2,-125.53,-126.12,-120.51,-111.73,-104.81,-98.29,-89.28,-78.06,-67.47
158,RIGHT,-33.39,-34.24,-36.32,-36.17,-37.27,-42.84,-47.99,-49.34,-50.42,-53.19,-54.09,-52.29,-51.66,-52.62,-50.63,-45.51,-42.57,-42.53,-41.35,-34.95,-15.43,24.5,78.2,128.18,164.63,189.31,201.51,194.98,170.89,138.31,101.79,60.95,19.02,-19.53,-54.42,-87.08,-117.82,-145.72,-171.25,-196.74,-220.47,-235.97,-240.23,-236.24,-226.95,-213.48,-198.83,-184.85,-171.76,-158.64
159,RIGHT,110.71,113.88,109.72,89.18,59.81,39.51,32.59,28.06,17.21,2.2,-13.44,-30.36,-51.74,-76.29,-94.76,-99.93,-94.46,-80.62,-54.53,-15.34,29.46,72.0,109.48,141.74,169.02,190.92,206.8,217.07,223.0,226.43,227.74,225.2,218.55,209.57,199.39,187.63,174.27,159.86,143.43,124.76,105.42,82.98,53.15,20.94,-3.0,-15.0,-18.78,-19.78,-20.93,-20.73
160,RIGHT,-96.27,-91.43,-88.41,-86.68,-83.5,-77.54,-70.8,-65.02,-61.07,-59.82,-59.32,-56.0,-50.03,-45.2,-42.64,-41.15,-41.3,-42.66,-42.65,-41.9,-39.63,-22.86,21.74,84.49,141.65,184.08,215.9,234.24,231.29,210.08,180.56,146.26,105.19,57.79,8.62,-36.66,-75.11,-109.55,-142.32,-170.11,-189.09,-197.26,-196.61,-191.08,-182.41,-171.35,-160.8,-153.04,-144.91,-133.08
161,RIGHT,-37.95,-36.47,-33.84,-30.08,-27.27,-25.23,-23.24,-22.14,-21.94,-21.04,-19.28,-16.66,-12.49,-9.41,-10.12,-11.44,-10.56,-8.68,-4.35,3.04,10.17,18.97,40.49,80.17,129.32,176.41,217.14,248.47,264.96,264.68,249.75,223.62,189.28,147.01,96.03,41.13,-9.91,-53.4,-90.49,-122.79,-148.69,-166.01,-176.57,-182.5,-182.3,-175.66,-167.08,-160.63,-154.72,-145.75
162,RIGHT,-53.84,-53.05,-50.45,-47.43,-45.44,-44.14,-41.89,-38.02,-34.71,-33.46,-31.15,-25.93,-21.88,-22.1,-22.75,-19.05,-13.47,-10.91,-11.31,-12.66,-14.43,-8.66,19.11,68.86,123.65,171.47,210.56,237.8,246.95,237.25,215.29,186.16,149.68,105.95,58.77,12.87,-29.58,-69.46,-107.62,-141.51,-168.43,-188.38,-199.3,-199.36,-194.59,-189.97,-183.91,-174.03,-161.9,-149.92
163,RIGHT,83.15,63.62,24.7,-17.04,-55.21,-92.02,-119.24,-120.06,-88.69,-36.46,15.16,46.12,54.11,52.91,49.47,43.89,43.35,53.4,68.74,83.55,97.76,112.52,128.07,145.54,167.23,192.25,215.92,235.41,250.06,256.64,252.63,242.82,233.2,221.57,204.39,184.9,165.94,147.83,134.32,125.61,114.64,98.25,81.49,68.51,56.03,39.76,23.84,14.33,8.36,-0.54
164,RIGHT,56.37,53.15,46.66,41.51,39.63,40.8,43.12,38.57,17.5,-18.74,-62.05,-110.4,-161.5,-205.7,-231.15,-232.45,-210.05,-165.63,-102.53,-30.9,32.55,79.75,114.33,142.69,167.23,186.82,198.55,202.13,200.3,195.46,189.19,182.0,172.87,161.43,150.13,140.54,130.58,117.86,103.02,89.79,80.05,69.95,56.87,43.1,30.56,18.86,8.38,0.46,-5.69,-12.47
