,LABEL,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
165,RIGHT,-45.82,-45.53,-51.9,-55.45,-46.89,-31.55,-22.41,-20.56,-19.8,-19.93,-23.34,-26.8,-26.25,-23.36,-21.17,-19.71,-19.37,-19.27,-16.57,-13.7,-12.18,-1.5,30.17,77.6,126.4,169.55,205.96,231.11,237.96,225.15,197.78,160.28,114.71,63.15,9.87,-37.16,-72.56,-100.07,-124.64,-144.34,-156.84,-164.0,-166.21,-162.82,-154.05,-143.04,-132.3,-121.07,-106.5,-86.6
166,RIGHT,-73.71,-68.07,-62.3,-60.1,-58.85,-55.15,-50.76,-48.46,-47.5,-46.16,-43.75,-40.97,-39.73,-40.29,-39.74,-34.88,-25.98,-17.15,-12.33,-11.97,-11.56,1.02,36.89,87.49,134.06,172.34,204.8,226.32,231.26,219.77,193.72,155.63,110.37,62.4,12.73,-35.38,-76.26,-109.41,-136.73,-150.35,-142.13,-122.35,-113.06,-120.08,-130.23,-136.06,-141.39,-146.52,-147.11,-141.78
167,RIGHT,112.08,92.65,67.54,43.46,21.83,1.44,-15.23,-24.67,-30.06,-36.55,-42.74,-45.11,-44.13,-44.05,-46.55,-48.7,-47.64,-43.28,-36.89,-30.31,-24.41,-11.69,21.83,75.62,130.35,171.05,198.67,215.88,217.68,201.76,174.11,141.53,106.77,69.79,31.61,-5.62,-40.13,-70.61,-96.05,-115.21,-128.36,-137.42,-142.02,-140.88,-136.2,-130.35,-120.83,-107.21,-93.81,-83.41
168,RIGHT,63.87,62.63,61.85,62.4,62.35,60.63,60.67,61.82,49.24,13.71,-33.2,-80.77,-130.7,-179.66,-216.18,-231.57,-220.62,-182.62,-123.19,-52.98,15.56,70.92,109.02,136.35,161.39,184.07,198.51,204.09,204.36,201.18,195.63,188.52,178.77,165.92,152.3,139.13,125.71,112.95,102.29,93.46,85.29,76.41,66.14,56.97,51.16,44.49,32.88,18.94,7.21,-1.88
169,RIGHT,-71.13,-72.29,-76.26,-77.79,-73.84,-68.48,-66.83,-65.97,-61.65,-55.64,-49.54,-42.84,-37.96,-36.18,-32.89,-25.06,-16.82,-12.84,-13.26,-15.69,-12.4,10.12,55.18,107.23,151.55,187.11,213.11,223.42,215.12,191.03,156.63,119.43,83.05,41.9,-5.97,-50.98,-87.71,-119.17,-146.1,-164.61,-173.89,-177.94,-179.54,-177.93,-172.82,-163.31,-148.34,-129.72,-113.45,-102.7
170,RIGHT,92.73,75.96,59.19,44.46,31.0,19.79,13.56,13.51,16.15,17.47,15.71,12.95,10.29,6.65,3.83,5.41,9.36,10.75,10.25,12.04,22.94,49.68,86.79,122.87,154.34,181.02,197.72,196.69,177.15,146.66,111.54,72.17,29.88,-8.57,-38.39,-61.91,-83.04,-101.54,-115.17,-123.3,-126.81,-124.99,-118.01,-109.19,-102.33,-99.03,-97.32,-92.49,-83.3,-73.87
171,RIGHT,-68.34,-66.55,-56.33,-46.81,-43.23,-42.3,-40.58,-39.75,-41.28,-42.11,-39.17,-33.49,-28.32,-26.11,-26.93,-28.55,-27.19,-22.11,-18.03,-16.73,-7.7,20.97,65.36,111.17,151.91,188.67,218.59,233.67,230.99,214.63,188.27,153.01,109.63,60.83,12.95,-28.58,-63.76,-95.55,-125.68,-153.13,-176.94,-195.43,-203.97,-202.25,-196.73,-191.18,-182.85,-171.54,-159.51,-146.31
172,RIGHT,-58.4,-61.48,-57.31,-49.31,-47.25,-51.73,-57.03,-60.55,-62.58,-63.27,-62.91,-61.68,-59.92,-59.08,-60.14,-61.26,-58.91,-53.54,-49.07,-46.99,-44.07,-28.93,12.16,74.43,133.77,174.36,201.13,219.4,221.52,203.81,175.28,142.66,104.21,59.08,11.1,-34.87,-76.14,-114.39,-151.65,-185.78,-213.19,-231.11,-238.18,-236.23,-228.52,-216.37,-201.65,-186.88,-171.98,-155.27
173,RIGHT,94.86,91.33,90.47,95.01,103.74,105.3,89.45,61.17,29.82,-1.82,-32.82,-63.45,-94.74,-122.81,-139.72,-143.09,-137.09,-122.1,-92.77,-50.39,-3.79,41.95,85.66,123.77,154.32,179.54,200.33,215.4,224.59,227.48,223.47,215.05,205.53,195.49,185.48,175.63,162.95,145.7,127.64,113.09,100.83,87.32,72.72,59.34,48.44,38.53,26.94,14.05,4.53,0.1
174,RIGHT,41.47,44.23,45.52,41.35,33.16,27.73,30.62,42.85,62.7,76.74,66.46,32.54,-9.27,-51.23,-95.61,-140.72,-177.52,-196.81,-195.45,-172.98,-126.21,-54.96,28.92,103.86,153.76,184.89,213.25,235.86,241.87,236.08,227.89,214.87,191.93,163.63,138.57,118.53,100.1,84.22,76.25,76.19,76.81,71.25,58.81,44.83,34.72,27.47,19.4,11.39,5.55,0.87
175,RIGHT,112.53,108.6,101.5,84.57,68.29,64.26,68.38,68.63,60.36,49.05,41.03,37.83,37.19,32.6,18.36,1.57,-3.3,4.59,9.95,2.93,-9.26,-9.28,20.94,80.62,144.25,190.5,214.05,208.91,171.75,108.96,33.8,-36.73,-94.48,-144.47,-185.18,-204.96,-203.18,-195.35,-194.53,-197.16,-191.23,-174.75,-157.46,-145.81,-138.51,-133.22,-125.67,-110.2,-94.07,-90.15
176,RIGHT,-16.99,-21.79,-28.48,-28.41,-20.82,-11.38,-4.73,-8.74,-34.32,-73.57,-95.22,-82.95,-56.2,-35.88,-19.23,-1.73,8.84,9.49,9.99,14.11,11.67,1.68,7.19,52.92,129.82,194.59,212.91,187.95,138.46,78.95,23.01,-22.24,-58.54,-84.52,-95.69,-94.06,-89.75,-90.72,-93.95,-91.66,-84.13,-76.56,-70.61,-67.13,-67.99,-70.57,-69.23,-65.04,-62.01,-55.78
177,RIGHT,-7.74,-6.79,-5.52,-3.03,1.83,9.72,16.88,19.86,15.47,5.18,0.32,4.36,6.74,7.56,12.35,11.0,1.29,0.92,11.86,15.17,7.47,3.0,14.85,55.49,122.86,185.47,207.06,178.44,119.01,60.1,18.93,-12.14,-41.8,-64.51,-76.88,-84.67,-89.02,-88.04,-84.97,-82.5,-77.66,-69.38,-64.24,-62.68,-55.99,-44.13,-35.37,-30.56,-24.48,-18.57
178,RIGHT,6.05,-33.84,-113.01,-181.06,-201.64,-173.45,-113.43,-43.88,17.42,64.68,95.73,108.21,110.63,115.37,124.21,131.15,130.58,118.34,100.89,94.55,99.8,98.46,87.06,85.98,112.97,160.87,203.46,214.61,184.35,125.17,61.9,9.62,-25.58,-38.44,-35.18,-30.21,-24.02,-13.2,-7.16,-10.13,-7.56,6.73,13.94,4.19,-5.14,-1.56,6.58,9.39,6.5,3.04
179,RIGHT,-6.11,-5.99,-4.9,-14.92,-47.49,-83.72,-92.07,-66.85,-31.57,-8.97,3.11,15.81,24.54,20.86,14.57,19.32,28.58,27.63,16.69,7.25,4.21,2.5,3.53,28.15,90.33,164.52,212.02,219.06,187.64,121.57,43.4,-14.51,-48.39,-75.18,-97.15,-107.83,-110.85,-114.01,-116.32,-112.73,-106.64,-102.93,-97.15,-86.04,-73.77,-65.38,-62.26,-60.99,-53.47,-36.97
180,RIGHT,20.11,20.64,17.85,10.78,3.13,-0.46,-0.09,-0.2,-1.79,-2.08,-0.77,-0.0,-1.27,-3.76,-6.06,-8.16,-10.49,-15.52,-23.33,-28.64,-28.17,-15.28,22.18,78.86,132.15,170.58,195.46,200.6,174.67,121.7,62.41,13.21,-25.5,-62.07,-100.0,-134.54,-157.96,-166.15,-163.41,-159.11,-158.24,-158.7,-156.48,-150.97,-146.05,-144.49,-142.32,-135.29,-125.64,-116.44
181,RIGHT,145.22,143.21,138.63,132.11,124.31,116.68,108.29,98.58,90.12,85.41,82.79,78.86,73.54,68.55,64.73,60.69,54.23,46.28,39.42,33.71,27.47,22.61,30.7,66.57,124.81,178.12,205.11,202.99,179.66,143.91,96.77,37.49,-24.61,-76.38,-111.84,-131.57,-139.69,-141.88,-142.5,-142.42,-142.09,-142.12,-140.46,-135.1,-127.83,-121.5,-115.37,-106.79,-97.03,-88.94
182,RIGHT,-128.3,-113.48,-99.52,-89.15,-78.79,-67.27,-59.76,-57.07,-52.55,-40.51,-29.68,-45.5,-99.88,-163.79,-202.75,-215.61,-215.34,-202.95,-172.73,-120.46,-46.71,35.97,104.35,146.89,173.59,194.05,206.0,207.48,203.84,199.72,195.77,191.78,185.14,173.52,160.66,151.64,144.9,136.95,127.56,116.58,104.21,95.27,93.41,93.18,87.39,76.55,66.41,60.48,56.37,49.53
183,RIGHT,-131.29,-121.0,-107.4,-92.63,-80.05,-72.04,-67.23,-61.31,-52.86,-42.23,-31.42,-40.48,-90.44,-156.4,-197.88,-213.86,-219.54,-215.17,-195.74,-157.31,-93.07,-7.58,73.5,129.49,164.73,191.0,210.54,219.74,217.09,207.32,198.84,194.91,192.43,186.8,176.8,165.81,157.03,148.99,139.55,128.97,119.45,113.1,109.15,103.67,93.45,80.72,71.26,65.95,58.84,48.69
184,RIGHT,-170.04,-163.62,-159.08,-155.87,-151.67,-144.84,-134.49,-121.07,-108.2,-98.09,-94.31,-112.45,-162.68,-221.87,-259.66,-275.44,-278.76,-263.7,-223.67,-162.43,-84.55,3.64,83.04,136.5,167.75,189.71,206.08,213.33,212.37,207.75,200.94,193.02,186.47,180.61,172.71,162.56,153.5,147.52,141.16,131.16,120.46,113.28,108.55,103.02,96.29,89.51,83.15,77.72,72.88,68.86
185,RIGHT,-44.83,-41.86,-37.96,-33.84,-25.34,-12.91,-4.58,-3.63,-2.61,3.17,1.83,-27.1,-85.91,-146.45,-180.5,-186.23,-174.36,-152.12,-117.91,-64.14,5.53,69.64,112.45,141.25,166.61,186.4,195.54,197.93,197.35,191.34,178.4,162.04,149.21,142.6,137.11,129.76,123.04,117.35,111.45,106.2,100.2,90.39,78.57,69.94,65.95,64.26,61.91,57.41,51.35,43.79
186,RIGHT,36.23,32.58,23.33,-7.03,-61.5,-116.64,-141.44,-123.49,-76.12,-24.19,18.18,50.85,73.68,84.49,86.42,86.26,86.02,82.25,74.38,65.63,59.54,56.74,54.37,60.57,92.79,147.34,195.48,216.14,210.85,189.02,156.6,114.08,58.12,-6.64,-62.73,-95.86,-110.83,-121.71,-130.92,-132.15,-125.98,-119.54,-116.49,-115.64,-114.56,-112.62,-109.35,-103.87,-95.94,-86.65
187,RIGHT,-16.05,-13.82,-13.95,-13.98,-12.87,-8.55,0.97,13.59,24.65,33.96,39.73,22.75,-33.65,-104.91,-152.66,-172.17,-175.03,-162.94,-132.62,-81.13,-10.91,60.23,112.9,146.41,169.48,186.43,195.81,194.62,184.16,173.08,168.0,164.47,155.19,143.61,136.34,132.02,125.78,115.63,104.3,97.85,96.09,92.31,83.8,72.26,59.8,49.87,44.99,42.63,38.64,33.59
188,RIGHT,-57.08,-50.77,-42.34,-36.0,-34.07,-32.86,-29.1,-22.97,-15.08,-6.4,5.15,17.55,9.29,-41.58,-119.5,-187.35,-227.39,-239.37,-219.66,-171.48,-109.44,-41.74,30.39,99.5,155.17,193.21,216.05,228.75,232.79,227.51,217.13,205.87,194.15,183.9,175.32,164.99,151.97,138.22,125.59,115.79,109.54,104.34,97.81,90.24,80.81,69.74,61.07,56.55,52.93,48.21
189,RIGHT,70.39,66.36,57.85,48.93,41.89,37.22,35.12,33.41,28.84,22.35,17.57,14.28,9.01,2.9,1.29,4.27,6.24,3.8,-0.96,-6.02,-10.05,-5.08,22.68,75.49,134.02,177.34,198.97,197.31,172.59,130.15,73.07,4.93,-60.1,-108.79,-142.01,-162.77,-168.96,-165.6,-163.37,-164.54,-163.14,-156.13,-145.15,-134.47,-129.23,-127.49,-120.58,-107.7,-95.65,-87.02
190,RIGHT,-47.66,-40.65,-32.53,-23.58,-16.14,-12.49,-12.0,-11.65,-7.96,-1.42,3.76,7.02,8.58,-6.55,-55.86,-126.24,-186.47,-222.87,-234.51,-216.92,-169.96,-102.7,-22.96,61.77,137.84,194.59,230.08,244.76,243.13,235.93,230.95,224.78,211.13,192.69,176.66,163.84,152.04,141.45,133.4,126.75,118.54,108.81,99.22,89.24,79.4,70.56,61.09,51.53,43.27,33.57
191,RIGHT,-75.77,-70.25,-63.62,-53.93,-44.32,-38.08,-33.34,-27.68,-21.66,-16.93,-14.01,-18.84,-47.08,-106.41,-174.73,-221.0,-235.99,-225.08,-186.36,-115.44,-25.77,55.79,114.15,152.74,176.79,189.08,195.21,197.64,193.14,182.57,172.66,166.69,162.74,158.85,153.95,147.02,139.24,132.77,124.79,111.05,94.72,84.18,82.21,82.79,78.46,68.57,59.71,55.62,52.01,47.03
192,RIGHT,-30.89,-21.49,-15.0,-10.68,-5.07,0.57,4.0,8.13,14.49,19.42,23.22,26.27,9.81,-43.72,-114.39,-165.25,-186.6,-186.72,-164.67,-111.29,-30.45,51.88,111.65,150.27,177.85,194.39,199.36,197.45,191.71,183.37,175.29,168.83,162.63,156.5,150.3,143.37,135.93,127.48,117.13,105.14,91.77,79.53,70.27,62.83,57.44,55.54,54.63,49.93,39.95,29.26
194,RIGHT,-44.42,-37.96,-38.85,-40.23,-36.66,-29.76,-21.71,-12.93,-6.05,-3.25,-5.34,-25.63,-78.36,-145.8,-197.17,-224.8,-229.23,-204.12,-151.83,-84.12,-9.16,63.45,119.67,155.13,177.93,194.29,201.89,200.22,193.44,184.63,175.41,167.54,160.19,152.21,144.49,138.73,134.87,128.85,117.12,102.35,90.2,82.22,76.84,71.72,65.52,60.42,57.85,53.31,44.79,36.83
195,RIGHT,-93.02,-89.04,-87.81,-82.68,-72.19,-63.18,-57.86,-50.01,-39.35,-33.54,-33.22,-30.07,-18.82,-6.43,-15.29,-64.48,-141.86,-212.99,-257.82,-275.98,-262.92,-210.1,-125.92,-30.41,61.72,141.14,199.19,230.62,240.02,239.71,237.62,232.18,220.21,204.92,191.3,179.83,168.27,155.57,143.37,134.57,126.78,114.72,100.37,89.12,80.07,72.12,66.55,60.76,53.28,47.62
196,RIGHT,-61.66,-57.81,-51.76,-45.62,-42.24,-35.71,-24.12,-16.1,-13.46,-12.4,-30.91,-89.15,-163.35,-211.87,-228.15,-223.6,-193.55,-130.67,-47.28,32.43,93.41,135.85,164.04,180.36,188.31,192.93,195.76,191.41,177.02,161.38,153.44,149.54,145.09,143.06,142.12,137.22,129.11,122.01,116.57,108.81,98.62,91.89,89.53,84.48,74.19,63.98,56.16,47.16,38.25,34.32
197,RIGHT,-55.91,-51.45,-46.09,-40.17,-35.35,-29.53,-20.77,-11.81,-6.6,-1.57,11.09,25.81,13.66,-41.18,-111.44,-163.36,-192.9,-203.26,-190.08,-154.56,-99.48,-25.26,53.97,115.74,155.86,185.63,207.29,216.33,216.18,212.72,207.81,202.62,195.67,182.91,166.64,153.68,143.7,133.25,123.65,116.13,109.52,102.91,95.52,87.31,80.11,74.67,69.27,62.85,55.69,48.27
198,RIGHT,-1.52,2.52,6.28,8.69,12.86,17.94,20.39,20.08,18.49,17.04,20.11,25.83,9.95,-48.14,-121.96,-167.84,-181.55,-180.89,-169.13,-141.59,-97.96,-36.77,36.41,101.88,145.54,173.45,195.29,210.22,213.63,205.84,193.64,182.45,169.37,152.53,140.0,135.67,133.25,130.02,128.52,127.66,123.66,114.7,103.88,95.11,87.2,76.82,63.95,52.24,43.72,37.75
199,RIGHT,-158.31,-151.54,-144.15,-130.83,-113.47,-98.04,-87.84,-80.69,-71.45,-57.69,-42.99,-39.23,-65.21,-121.62,-179.75,-215.87,-232.73,-237.16,-223.76,-186.57,-122.73,-36.6,50.39,117.1,161.62,191.61,212.29,225.53,228.5,220.72,207.68,193.7,180.69,172.17,170.95,173.34,173.34,169.52,164.38,159.31,151.13,138.46,125.4,114.94,105.41,94.67,83.82,76.99,74.95,72.66
200,RIGHT,44.05,46.94,50.1,51.95,51.25,49.66,49.16,49.84,52.48,56.69,60.17,60.82,50.69,14.56,-46.83,-107.23,-148.49,-175.04,-187.85,-178.38,-148.81,-106.65,-48.81,27.78,107.28,165.03,195.51,212.83,225.31,228.41,220.95,209.87,200.35,190.55,178.13,168.63,164.98,156.61,137.67,117.67,102.6,87.59,71.37,59.53,53.33,49.13,44.29,36.74,26.18,15.35
201,RIGHT,-131.67,-118.92,-107.1,-94.09,-84.12,-78.93,-72.21,-60.88,-46.31,-30.65,-18.94,-21.53,-49.66,-99.96,-149.99,-183.71,-204.12,-212.7,-202.45,-168.58,-110.85,-34.26,46.85,114.05,159.83,190.49,213.75,227.43,228.16,221.45,214.02,205.57,195.08,181.77,166.95,155.72,149.85,146.05,144.05,143.4,139.8,131.25,120.95,111.7,102.91,93.82,85.06,76.69,68.64,62.94
202,RIGHT,-22.59,-8.47,1.61,8.97,14.24,17.08,19.02,21.65,25.85,30.74,35.28,37.06,18.74,-36.45,-106.79,-153.03,-169.66,-174.22,-166.07,-128.96,-60.59,19.64,87.66,134.91,167.69,191.24,205.14,210.41,209.27,199.18,178.77,158.36,148.23,145.16,141.75,138.25,137.24,135.5,129.99,123.75,117.34,106.35,91.06,77.57,69.59,66.17,65.16,63.99,61.32,56.56
203,RIGHT,-228.68,-210.64,-170.35,-101.21,-15.83,60.05,113.54,147.87,168.95,179.72,182.22,179.45,174.39,168.3,162.13,155.21,145.28,135.28,129.43,124.93,118.78,114.23,112.21,112.97,130.92,178.47,235.68,269.74,273.08,257.18,226.9,181.3,127.57,77.29,33.34,-6.06,-39.76,-67.37,-91.84,-114.03,-131.04,-138.77,-138.33,-136.62,-136.66,-135.3,-131.0,-125.35,-120.72,-117.11
204,RIGHT,55.58,53.68,51.31,41.78,28.91,21.57,19.83,18.68,15.7,11.51,8.82,9.16,10.7,10.85,7.96,1.93,-4.99,-10.66,-15.55,-19.69,-13.14,17.52,67.94,120.22,163.38,192.56,202.49,191.76,164.45,123.11,68.32,5.68,-53.83,-102.78,-144.98,-183.31,-208.16,-214.38,-211.86,-205.5,-191.74,-176.31,-167.92,-160.9,-148.23,-134.68,-123.81,-112.18,-97.62,-83.4
205,RIGHT,-25.09,-25.23,-21.41,-15.57,-8.24,0.33,7.19,11.46,16.2,22.95,30.52,36.99,37.32,13.11,-47.07,-119.38,-172.95,-208.24,-236.24,-247.84,-224.59,-166.57,-88.78,1.83,102.92,194.38,250.82,272.41,277.87,278.28,273.42,261.31,243.48,224.99,207.29,187.63,169.46,157.55,146.96,133.32,124.05,123.69,121.62,108.29,89.86,76.25,68.04,59.66,47.16,32.44
206,RIGHT,120.72,116.48,115.73,112.98,109.72,108.08,104.4,97.04,89.69,82.8,73.6,64.54,59.59,56.75,52.28,46.69,43.51,43.17,40.73,33.88,27.93,31.68,55.19,99.24,147.03,181.86,199.07,197.38,176.0,140.1,97.35,49.46,-6.65,-65.58,-113.62,-144.37,-162.13,-171.2,-172.85,-171.26,-169.15,-162.59,-150.79,-141.59,-139.51,-138.79,-133.28,-123.84,-114.25,-106.28
207,RIGHT,-42.62,-39.55,-35.32,-29.88,-25.11,-20.88,-16.69,-11.53,-3.66,4.19,8.42,6.81,-10.79,-57.11,-121.38,-174.78,-202.24,-207.5,-194.83,-162.12,-104.32,-25.76,52.41,110.4,148.76,177.43,197.1,204.27,201.44,194.11,184.91,176.04,169.58,165.37,162.49,158.86,151.77,142.46,134.33,126.31,113.66,95.01,76.44,66.01,63.7,62.15,57.31,52.07,48.75,46.36
208,RIGHT,-132.55,-120.24,-109.09,-99.19,-89.98,-83.43,-80.34,-77.55,-71.36,-59.62,-46.56,-55.48,-108.47,-182.37,-233.34,-250.68,-248.45,-231.49,-190.95,-120.58,-32.93,47.99,110.16,154.39,181.12,192.46,196.02,195.76,189.98,179.63,164.36,143.1,125.87,121.86,123.54,122.39,120.94,122.07,124.23,126.42,127.89,123.53,111.02,98.39,91.75,86.6,80.02,74.12,69.96,65.65
210,RIGHT,71.26,107.51,135.05,148.93,153.3,156.05,154.98,147.79,141.29,138.39,134.25,128.13,121.84,114.63,108.0,103.67,99.26,91.87,83.17,76.38,71.31,67.22,70.93,95.41,142.35,192.67,225.38,235.89,229.49,209.53,174.3,122.56,63.62,13.13,-28.12,-69.86,-108.14,-132.18,-144.13,-152.65,-158.83,-158.48,-151.58,-142.76,-137.14,-134.89,-131.45,-124.0,-113.88,-102.44
211,RIGHT,-53.16,-43.38,-36.24,-34.78,-33.3,-28.94,-25.72,-24.24,-19.36,-10.48,-2.44,5.55,8.28,-18.62,-85.34,-164.78,-224.19,-254.19,-259.76,-242.62,-201.36,-139.61,-66.42,13.0,92.45,157.24,197.4,218.48,229.09,231.61,228.39,222.44,213.43,200.27,186.13,176.95,171.99,161.45,142.31,123.79,111.59,100.98,87.67,75.29,68.84,66.74,62.3,52.41,40.27,29.71
212,RIGHT,-67.62,-55.23,-45.1,-36.76,-28.73,-21.3,-16.51,-13.83,-9.0,-0.66,9.16,16.83,5.98,-42.17,-113.49,-170.96,-197.46,-200.08,-187.24,-159.57,-112.84,-46.96,27.72,94.72,144.53,179.06,201.85,213.83,216.27,211.62,201.78,183.54,159.59,146.34,149.94,155.63,153.87,149.84,145.75,138.31,129.61,123.48,116.57,105.62,94.3,87.45,85.25,83.44,78.02,69.24
213,RIGHT,-125.01,-113.71,-105.13,-96.78,-85.52,-73.08,-64.27,-61.62,-58.56,-55.13,-75.26,-135.67,-206.91,-249.34,-260.17,-251.87,-222.22,-162.53,-77.95,9.6,80.27,129.32,159.58,176.04,185.81,192.98,195.73,190.38,178.95,168.6,163.18,159.33,152.03,142.62,135.41,129.5,122.12,114.0,107.73,103.27,98.11,91.37,85.0,79.88,73.74,64.4,54.34,46.79,41.22,36.16
214,RIGHT,-34.66,-54.29,-71.87,-82.77,-85.18,-78.71,-71.37,-69.94,-67.65,-56.28,-40.54,-41.02,-80.69,-151.51,-215.65,-248.84,-257.55,-249.99,-220.71,-162.58,-78.91,11.61,84.43,132.46,166.51,193.06,209.71,216.53,214.37,204.28,190.27,176.61,168.19,166.03,163.57,156.55,146.22,133.26,121.34,114.52,110.84,105.64,98.12,89.78,81.54,74.82,70.84,68.37,66.08,64.17
215,RIGHT,-131.03,-121.53,-111.37,-100.85,-90.49,-81.31,-72.15,-60.45,-48.67,-40.19,-32.34,-26.01,-40.93,-92.08,-158.21,-210.41,-245.33,-265.37,-261.75,-228.59,-170.8,-92.45,-0.43,84.2,145.55,190.09,224.86,244.55,249.59,249.4,247.26,240.0,229.42,219.67,208.4,193.11,177.53,165.34,151.9,132.02,113.14,103.53,97.97,91.57,90.21,92.3,86.8,75.03,66.06,59.48
216,RIGHT,-84.83,-76.0,-69.15,-59.49,-48.92,-42.4,-39.33,-36.46,-32.15,-25.07,-19.04,-36.26,-92.89,-163.46,-209.39,-222.93,-216.44,-190.99,-136.83,-55.53,30.65,98.02,141.14,167.48,183.91,192.76,195.06,191.71,185.43,181.09,179.31,174.18,161.68,148.04,142.12,143.04,143.22,135.48,120.71,108.73,102.38,97.62,95.29,93.24,87.11,78.84,72.15,68.12,64.07,56.28
217,RIGHT,113.23,132.12,143.04,147.53,146.25,140.38,131.32,116.16,96.78,86.9,92.04,99.48,101.59,104.83,112.04,117.67,118.49,114.17,104.16,91.57,84.4,84.11,84.15,90.74,119.74,165.41,204.94,226.42,230.81,219.38,191.11,146.02,87.19,25.49,-23.85,-56.59,-80.05,-98.9,-111.75,-117.01,-115.85,-112.51,-111.02,-110.26,-107.48,-103.7,-99.35,-93.37,-88.09,-85.67
218,RIGHT,-70.3,-57.96,-49.68,-46.82,-48.71,-52.71,-51.59,-43.36,-34.58,-26.35,-16.89,-26.6,-77.49,-148.82,-205.38,-240.48,-257.77,-253.45,-225.01,-172.14,-94.63,-3.86,76.92,132.59,166.31,188.28,203.05,210.4,212.27,211.03,204.33,189.02,169.25,153.29,143.63,137.23,130.13,119.81,108.22,100.67,95.84,88.46,80.09,75.28,72.79,67.46,58.3,49.15,41.46,32.51
219,RIGHT,-164.89,-172.99,-176.11,-174.63,-168.11,-158.49,-148.02,-137.83,-128.34,-116.79,-102.27,-102.13,-139.13,-202.55,-262.31,-306.26,-327.41,-313.26,-264.77,-192.74,-102.86,-7.35,73.35,129.94,167.69,191.09,200.16,200.34,200.49,199.06,191.11,180.6,173.28,167.86,159.84,149.21,140.61,134.95,130.07,128.73,130.98,128.44,117.94,107.55,101.53,94.42,83.6,74.76,72.69,73.72
